,Rank,CONTROL,LOCALE,LOCALE2,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,NPT4_PUB,NPT4_PRIV,NPT4_PROG,NPT4_OTHER,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_POOLED,PCTFLOAN,UG25ABV,WDRAW_ORIG_YR2_RT,DEP_COMP_ORIG_YR6_RT,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,DEP_DEBT_MDN,IND_DEBT_MDN,PELL_DEBT_MDN,NOPELL_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,FIRSTGEN_DEBT_MDN,NOTFIRSTGEN_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,LO_INC_DEBT_N,MD_INC_DEBT_N,HI_INC_DEBT_N,DEP_DEBT_N,IND_DEBT_N,PELL_DEBT_N,NOPELL_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FIRSTGEN_DEBT_N,NOTFIRSTGEN_DEBT_N,GRAD_DEBT_MDN10YR,CUML_DEBT_N,CUML_DEBT_P90,CUML_DEBT_P75,CUML_DEBT_P25,CUML_DEBT_P10,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGE_ENTRY_SQ,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,LNFAMINC,LNFAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,FSEND_COUNT,MN_EARN_WNE_P10,MD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,MN_EARN_WNE_P6,MD_EARN_WNE_P6,MN_EARN_WNE_INDEP0_P6,MN_EARN_WNE_INDEP1_P6,MN_EARN_WNE_MALE0_P6,MN_EARN_WNE_MALE1_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MD_EARN_WNE_P8,MN_EARN_WNE_P9,ICLEVEL,SCHTYPE,CIPTFBS1,UNITID_y,OPEID6_y,Undergraduate Population,Student Population,Net Price,Average Grant Aid,Total Annual Cost,Alumni Salary,Acceptance Rate,SAT Lower,SAT Upper,ACT Lower,ACT Upper,10%_cut,5%_cut,20%_cut,50%_cut
14,271,1,13.0,0.0,0.0,0.0,0.7747,0.7747,605.0,590.0,0.0,26.0,27.0,25.0,0.0,1238.0,1238.0,0.0434,0.0044,0.0113,0.0007,0.0672,0.0,0.0133,0.0,0.0295,0.1206,0.0,0.0107,0.0508,0.0,0.0137,0.0,0.0,0.0445,0.0059,0.0,0.0039,0.0556,0.0028,0.0,0.0242,0.0,0.0321,0.017,0.0124,0.0467,0.0,0.0,0.0,0.0,0.0247,0.0995,0.2511,0.013999999999999999,23121.0,0.0,0.7597,0.0413,0.0898,0.025,0.0087,0.0009,0.0411,0.0279,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15642.0,0.0,0.0,0.0,22750.0,0.0,9130.0,25168.0,0.0,9627.0,10629.0,9866.0,0.8632,0.6553,0.6355,0.3739,0.0858,0.172251308901,0.544194756554,0.1390021082,0.1404075896,0.1474349965,0.3124385102,14596,21500,7500,14652,14906,14310,14000,17750,16500,12500,15000,13828,14423,14960,8901,4695,4206,2309,2464,4128,7474,1427,4370,4531,4800,4101,5325,3576,223.133627781052,8343,32750,26000,5500,3500,0.8698524245,0.4699929726,21.283907238,0.0,0.15999999642372,0.5588193956,0.0559381588,0.8562192551,0.0029515109,0.2599614872,86258.19241,64201,29001.087977,0.0,0.0,84.9499969482422,7.80999994277954,1.48000001907348,5.21999979019165,15.1999998092651,8.47999954223632,94.6299972534179,52450.53,9.5600004196167,3.79999995231628,0.0,52700,44900,53400,50500,46800,58900,40900,37100,40900,41100,37000,44600,40800,46900,41700,47200,1,1.0,0.0,106397.0,1108.0,24344,27558,16069.0,6629.0,40162,98000.0,66.0,1110.0,1280.0,23.0,29.0,4,8,2,0
15,339,2,13.0,0.0,0.0,0.0,0.7217,0.7217,650.0,625.0,0.0,30.0,31.0,27.0,0.0,1346.0,1346.0,0.0,0.0327,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0408,0.0,0.0,0.2204,0.0122,0.0,0.0408,0.0122,0.0449,0.0,0.0653,0.0,0.1143,0.0,0.0,0.2122,0.0,0.0,0.0,0.0,0.0449,0.0327,0.0531,0.0245,1192.0,0.0,0.698,0.0763,0.0562,0.0495,0.0067,0.0008,0.0445,0.0067,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21215.0,0.0,0.0,59901.0,0.0,45790.0,45790.0,0.0,10750.0,13440.0,7708.0,1.0,0.7073,0.7264,0.5238,0.0057,0.099099099099,0,0.1329365079,0.1845238095,0.1587301587,0.2896825397,20043,27000,9291,19152,19750,21099,0,0,21520,19500,22000,19500,19500,21841,493,301,192,80,137,276,0,0,189,304,259,234,227,266,280.214323259926,466,29000,27000,8250,5500,0.9087301587,0.4642857143,19.430555556,0.0,0.00999999977648,0.505952381,0,0.9761904762,0,0.1920668058,87378.763889,64295.5,6008.3333333,0.0,0.0,81.620002746582,11.7700004577636,2.00999999046325,5.55999994277954,19.3500003814697,11.0500001907348,93.7900009155273,63550.03,8.05000019073486,3.20000004768371,0.0,44500,39700,0,0,40100,50200,35100,29200,0,0,34400,36000,35000,41300,38700,41200,1,2.0,0.0,107080.0,1099.0,1249,1354,20695.0,35974.0,60096,90300.0,80.0,1100.0,1410.0,24.0,31.0,5,10,2,1
16,363,2,32.0,0.0,0.0,0.0,0.7715,0.7715,638.0,600.0,565.0,27.0,28.0,25.0,7.0,1257.0,1257.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0506,0.0608,0.0,0.0127,0.0354,0.0,0.0177,0.0329,0.0,0.0456,0.0025,0.0,0.0203,0.0278,0.0025,0.0633,0.0101,0.0,0.0481,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0937,0.0684,0.3696,0.0101,1575.0,0.0,0.7378,0.0254,0.0698,0.0127,0.0178,0.0019,0.0432,0.0616,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22210.0,0.0,0.0,38834.0,0.0,26928.0,26928.0,0.0,11732.0,9688.0,7049.0,0.9848,0.6572,0.6962,0.4523,0.1334,0.13856812933,0.535580524345,0.1493506494,0.1987012987,0.1480519481,0.2233766234,18025,21828,8780,15351,18261,19500,17750,18049,17750,18750,17750,18269,17629,18750,926,568,358,267,336,323,557,369,537,389,554,372,551,375,226.537712893247,947,30750,25000,8250,3667,0.8857142857,0.5584415584,24.157142857,0.0,0.40999999642372,0.6155844156,0.1844155844,0.6805194805,0,0.2888283379,69960.702597,52350.5,44925.113821,0.0,0.0,85.8399963378906,5.01000022888183,1.55999994277954,6.51999998092651,15.0500001907348,7.42000007629394,94.120002746582,56884.69,8.05000019073486,2.92000007629394,0.0,55400,45800,47200,63200,46400,64700,45300,36900,35700,57000,37400,55200,46600,51800,43600,54500,1,2.0,0.0,107141.0,1100.0,2230,2613,22583.0,15476.0,38834,82700.0,76.0,1080.0,1310.0,24.0,29.0,5,11,2,1
17,461,2,32.0,0.0,0.0,0.0,0.636,0.636,575.0,570.0,0.0,25.0,26.0,24.0,0.0,1193.0,1193.0,0.0,0.003,0.0,0.0,0.0515,0.0,0.0121,0.0,0.0576,0.0,0.0,0.0,0.0,0.0,0.0182,0.0424,0.0,0.1455,0.0061,0.0,0.0,0.0485,0.0485,0.0606,0.0061,0.0,0.0455,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0879,0.0576,0.2394,0.0424,1546.0,0.0,0.8092,0.0796,0.0524,0.0045,0.0052,0.0006,0.0278,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18881.0,0.0,0.0,37349.0,0.0,26790.0,26790.0,0.0,10407.0,9781.0,6418.0,1.0,0.6419,0.6407,0.6369,0.0162,0.117283950617,0.578073089701,0.1679748823,0.1538461538,0.1899529042,0.262166405,14778,20665,6500,11000,15313,15000,15000,10248,14754,15000,15713,13000,14425,15000,591,323,268,131,186,274,567,24,317,274,303,288,336,255,214.467740376532,610,28000,24358,5500,3500,0.8885400314,0.5306122449,19.762951334,0.0,0.00999999977648,0.4945054945,0,0.956043956,0,0.2354892206,75993.588697,62149,5760.3571429,0.0,0.0,78.9899978637695,12.7799997329711,2.36999988555908,7.63000011444091,15.7600002288818,7.51000022888183,93.3199996948242,61306.22,8.65999984741211,3.16000008583068,0.0,46000,41200,0,0,41000,51500,34600,30600,0,0,32400,36800,34100,38900,34900,39500,1,2.0,0.0,107512.0,1102.0,1545,1648,18509.0,17776.0,37600,80200.0,71.0,1020.0,1260.0,21.0,28.0,7,14,3,1
18,416,2,21.0,0.0,0.0,0.0,0.6851,0.6851,570.0,560.0,0.0,24.0,25.0,23.0,0.0,1147.0,1147.0,0.0,0.0,0.0,0.0064,0.0524,0.0,0.0166,0.0,0.0595,0.0,0.0,0.0019,0.0,0.0,0.0205,0.0326,0.0,0.0211,0.0058,0.0,0.0,0.0006,0.0058,0.0307,0.0102,0.0,0.1132,0.0083,0.0198,0.0294,0.0,0.0,0.0,0.0,0.0729,0.3523,0.133,0.006999999999999999,5545.0,0.0,0.3726,0.0611,0.3322,0.095,0.0029,0.0106,0.0712,0.031,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25451.0,0.0,0.0,51578.0,0.0,38880.0,38880.0,0.0,19919.0,11405.0,9160.0,0.4042,0.6263,0.6466,0.5438,0.1206,0.132339235788,0.27890625,0.1641285956,0.1607445008,0.1372975586,0.1861252115,18970,24500,13750,18750,19113,18750,18695,19000,20500,15750,18823,19000,19000,18750,6897,3082,3815,2545,2228,2124,3200,3697,4217,2680,4976,1921,5027,1870,254.268552587711,5582,37500,27000,9500,5010,0.9354604786,0.5682861977,26.05728789,0.0,0.31999999284744,0.7258883249,0.1696881798,0.5288856659,0.0058013053,0.3798259924,63280.356055,44669,40435.545921,0.0,0.0,68.4199981689453,4.34000015258789,8.48999977111816,27.7800006866455,16.8999996185302,8.88000011444091,79.370002746582,73950.46,7.94999980926513,3.82999992370605,0.0,55900,51100,51600,62000,51700,64700,48300,42000,40800,61700,46200,52600,48200,52500,47200,51700,1,2.0,0.0,109785.0,1117.0,6263,9926,27267.0,21186.0,52396,85700.0,60.0,990.0,1220.0,21.0,27.0,6,12,3,1
19,293,2,21.0,0.0,0.0,0.0,0.7347,0.7347,590.0,570.0,550.0,24.0,25.0,23.0,0.0,1170.0,1170.0,0.0,0.0022,0.0,0.0,0.1077,0.0,0.0224,0.0,0.0786,0.009000000000000001,0.0,0.0011,0.0,0.0,0.0348,0.0067,0.0,0.0606,0.0101,0.0,0.0393,0.0269,0.0067,0.0718,0.0168,0.0,0.0741,0.0,0.0,0.0842,0.0,0.0,0.0,0.0,0.1178,0.0774,0.1392,0.0123,4005.0,0.0,0.4532,0.0255,0.2132,0.1748,0.0017,0.0065,0.0612,0.03,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31345.0,0.0,0.0,53611.0,0.0,40488.0,40488.0,0.0,22560.0,12059.0,9348.0,1.0,0.7298,0.7316,0.5925,0.0511,0.098855359001,0.672304439746,0.1350438893,0.1505739365,0.1525995949,0.2869682647,20000,24813,9500,21848,21733,19000,20000,18750,23000,17750,20500,19500,20500,19500,2209,1421,788,597,625,987,1986,223,1223,986,1417,792,1189,1020,257.516963075872,2084,33000,27000,9250,5030,0.9345037137,0.5266711681,20.36529372,0.0,0.17000000178813,0.6677920324,0.0202565834,0.9115462525,0,0.2355072464,83761.273464,60489,15264.229008,0.0,0.0,70.0699996948242,4.28999996185302,8.61999988555908,24.8199996948242,18.0499992370605,9.32999992370605,79.9599990844726,75484.4,7.46999979019165,3.63000011444091,0.0,50700,44500,47900,60200,43700,60800,38700,34500,37800,45300,34800,44600,41700,43000,38500,44400,1,2.0,0.0,110097.0,1122.0,4256,6172,31492.0,18028.0,54516,92500.0,72.0,1063.0,1298.0,21.0,28.0,4,8,2,0
20,8,2,12.0,0.0,0.0,0.0,0.0662,0.0662,760.0,795.0,765.0,36.0,36.0,36.0,9.0,1566.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0614,0.0,0.0,0.0,0.0,0.0,0.2588,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,948.0,0.0,0.2711,0.0148,0.1382,0.40399999999999997,0.0,0.0,0.0844,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23820.0,0.0,0.0,68901.0,0.0,52362.0,52362.0,0.0,18877.0,104953.0,19993.0,0.9195,0.9202,0.9071,0.0468,0.0073,0,0,0.1847826087,0,0,0.2717391304,8013,8700,0,0,0,0,0,0,0,0,0,0,0,0,52,36,16,0,0,37,0,0,12,40,12,40,12,40,90.2912819393097,84,0,20458.5,5500,0,0.347826087,0.6739130435,19.347826087,0.0,0.07000000029802,0.4565217391,0,0,0,0,74238.771739,44848,0,0.0,0.0,72.120002746582,5.51999998092651,11.3900003433227,16.25,23.4400005340576,15.3100004196167,78.8399963378906,81448.64,6.65000009536743,3.14000010490417,0.0,106300,85900,0,0,0,0,68500,54500,0,0,0,0,66900,105700,77500,94800,1,2.0,0.0,110404.0,1131.0,1002,2238,24245.0,41408.0,68901,151600.0,8.0,1530.0,1590.0,34.0,35.0,0,0,0,0
21,255,2,12.0,0.0,0.0,0.0,0.7147,0.7147,585.0,575.0,545.0,24.0,24.0,23.0,0.0,1163.0,1163.0,0.0,0.0163,0.0,0.0,0.1382,0.0,0.0244,0.0,0.0,0.0027,0.0,0.0054,0.0,0.0,0.0149,0.0379,0.0,0.0772,0.0068,0.0,0.0217,0.0813,0.0095,0.0,0.023,0.0,0.1301,0.0474,0.0,0.0596,0.0,0.0,0.0,0.0,0.0407,0.0,0.2493,0.0136,3054.0,0.0,0.4283,0.0432,0.335,0.0488,0.0023,0.0049,0.0756,0.0327,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27220.0,0.0,0.0,56491.0,0.0,42692.0,42692.0,0.0,19499.0,10207.0,9974.0,1.0,0.7616,0.7363,0.5461,0.1131,0.070028011204,0.645328719723,0.143071161,0.1573033708,0.1370786517,0.2756554307,18000,21500,10500,18000,19500,15500,16951,18750,19000,15500,18000,17750,18453,15741,1602,1023,579,435,458,709,1198,404,804,798,967,635,1074,528,223.133627781052,1514,34000,27000,8750,5475,0.8838951311,0.5131086142,22.313108614,0.0,0.15999999642372,0.6172284644,0.0629213483,0.7805243446,0,0.3538587849,77359.229213,56619,35247.40273,0.0,0.0,74.0599975585937,3.42000007629394,6.53000020980835,22.5499992370605,19.4599990844726,10.6000003814697,81.120002746582,81648.78,6.48999977111816,3.40000009536743,0.0,60200,54200,58500,66700,56300,65100,43700,38500,40000,55400,41800,46200,45300,48900,45800,54600,1,2.0,0.0,110413.0,1133.0,3207,4236,25871.0,27282.0,59877,95000.0,73.0,1060.0,1230.0,21.0,27.0,3,7,1,0
22,115,1,23.0,0.0,0.0,0.0,0.3017,0.3017,660.0,675.0,0.0,29.0,30.0,29.0,0.0,1339.0,1339.0,0.1258,0.0196,0.0441,0.0021,0.0304,0.0206,0.0351,0.0,0.0123,0.25,0.0137,0.0027,0.0,0.0,0.0133,0.0229,0.0,0.0516,0.0162,0.0,0.0173,0.0476,0.0062,0.0,0.0212,0.0,0.0252,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.0173,0.0,0.1446,0.0108,21047.0,0.0,0.5424,0.0079,0.1708,0.1327,0.0014,0.0019,0.0764,0.021,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20592.0,0.0,0.0,0.0,27073.0,0.0,9816.0,21696.0,0.0,9068.0,9695.0,10335.0,0.6835,0.8174,0.8194,0.304,0.0284,0.057280118256,0.698189134809,0.1137192343,0.1344576117,0.1387876026,0.3691886964,17000,19500,9834,16500,17500,17167,17000,16666,17501,16000,16666,17500,17500,16331,5310,3865,1445,1158,1251,2901,4914,396,2372,2938,2509,2801,2791,2519,202.37701124328,4759,30000,25000,7500,4743,0.82976299,0.4555606199,20.141066545,0.0,0.09000000357627,0.5029626253,0.0123062899,0.9300364631,0,0.2480620155,94049.883774,74513,15138.71987,0.0,0.0,73.4100036621093,3.38000011444091,8.3100004196167,20.6399993896484,19.4300003051757,10.9899997711181,81.7799987792968,74683.78,7.15999984741211,3.6800000667572,0.0,74300,66900,75500,68600,59900,84900,54700,52100,55200,51500,48600,59100,54800,63300,57900,61800,1,1.0,0.0,110422.0,1143.0,21098,22370,19979.0,5891.0,39033,119500.0,35.0,1200.0,1380.0,26.0,31.0,1,3,0,0
23,434,1,23.0,0.0,0.0,0.0,0.8582,0.8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0023,0.0377,0.0,0.0289,0.0,0.0253,0.0,0.0,0.0051,0.0,0.0,0.0266,0.0864,0.0,0.0432,0.0152,0.0,0.0023,0.0487,0.0051,0.0,0.0198,0.0,0.1369,0.0818,0.0,0.1259,0.0,0.0,0.0,0.0,0.0253,0.0661,0.1879,0.0188,9272.0,0.0,0.2126,0.0223,0.5454,0.0973,0.0029,0.0043,0.0333,0.0356,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6174.0,0.0,0.0,0.0,16442.0,0.0,7072.0,18952.0,0.0,4680.0,7820.0,9475.0,0.5097,0.5804,0.5528,0.3542,0.2064,0.128663003663,0.520431765613,0.1835457706,0.1673232908,0.0882966396,0.0514484357,11749,14248,8338,11000,11000,14591,10905,13750,11000,12914,11775,11408,11456,12607,3673,2203,1470,1647,1236,790,2367,1306,2830,843,2485,1188,3164,509,147.87013621509,3392,31000,21950,5500,3000,0.5052143685,0.8289687138,23.210428737,0.0,0.30000001192092,0.6771726535,0.0818076477,0.6808806489,0.0050984936,0.5994566858,37510.573581,28214,20232.23602,0.0,0.0,64.7799987792968,3.90000009536743,6.5,32.9900016784668,10.2399997711181,4.75,79.1699981689453,56979.76,12.9499998092651,6.51999998092651,0.0,48500,45400,47300,50100,46200,53500,39300,35000,35700,44800,37500,42600,38600,42700,39300,43500,1,1.0,0.0,110495.0,1157.0,9299,10327,6295.0,8875.0,32434,94200.0,77.0,0.0,0.0,0.0,0.0,6,13,3,1
24,500,1,12.0,0.0,0.0,0.0,0.5483,0.5483,500.0,495.0,0.0,18.0,17.0,18.0,0.0,991.0,991.0,0.0,0.0063,0.0,0.0002,0.0423,0.0,0.0348,0.0,0.0024,0.0075,0.0,0.0104,0.0155,0.0,0.0293,0.0588,0.0,0.0276,0.0201,0.0,0.0116,0.0491,0.001,0.0,0.0203,0.0,0.1448,0.0667,0.0118,0.095,0.0,0.0,0.0,0.0,0.0384,0.0621,0.2263,0.0176,17704.0,0.0,0.1129,0.0476,0.6551,0.0523,0.0019,0.0018,0.0241,0.0718,0.0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8209.0,0.0,0.0,0.0,18522.0,0.0,6922.0,18802.0,0.0,3622.0,6925.0,9779.0,0.4812,0.568,0.5557,0.3513,0.1974,0.138425925926,0.600266785238,0.1831617202,0.1548152635,0.0712295578,0.0516050878,12815,15375,9000,12500,12338,15000,11538,15892,12500,13500,12637,12924,12500,15422,7456,4697,2759,3769,2268,1419,4893,2563,6165,1291,4684,2772,6441,1015,159.566489634124,6695,32239,23776,5500,3500,0.4672319806,0.8677165354,22.733373713,0.0,0.33000001311302,0.6247122956,0.0654149001,0.7069654755,0.0047244094,0.5968578162,35681.230406,25849,17416.789169,0.0,0.0,58.1300010681152,9.72000026702881,4.71999979019165,39.5800018310546,10.1099996566772,5.61999988555908,79.0299987792968,59070.9,13.3599996566772,5.07999992370605,0.0,48800,44500,45700,52300,44900,56500,37400,33100,33600,42700,35200,41200,40500,42400,38500,45500,1,1.0,0.0,110510.0,1142.0,19244,20692,8519.0,9287.0,36127,87500.0,57.0,910.0,1090.0,16.0,21.0,7,15,3,1
25,273,1,21.0,0.0,0.0,0.0,0.5515,0.5515,565.0,575.0,0.0,23.0,23.0,23.0,0.0,1143.0,1143.0,0.033,0.0,0.0269,0.004,0.0204,0.0,0.0357,0.0,0.0117,0.1723,0.0245,0.0047,0.0178,0.0,0.0116,0.0442,0.0,0.0525,0.0155,0.0,0.019,0.0256,0.0031,0.0,0.0199,0.0,0.0294,0.0,0.0,0.0537,0.0,0.0,0.0,0.0,0.0371,0.0071,0.3177,0.0128,24841.0,0.0,0.1584,0.0344,0.4559,0.2139,0.0016,0.0017,0.0378,0.0647,0.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12842.0,0.0,0.0,0.0,21302.0,0.0,7353.0,19233.0,0.0,4699.0,7042.0,10587.0,0.4729,0.7111,0.6847,0.3205,0.1651,0.097922238223,0.645976027397,0.1729822835,0.1402559055,0.0905511811,0.0969488189,15000,17792,9422,13351,13111,17500,14951,16179,14666,15000,14300,15188,14394,16796,7978,5495,2483,3328,2286,2364,5984,1994,5713,2265,3691,4287,6020,1958,184.650860720022,7122,32932,26500,7333,4245,0.5361712598,0.7798966535,22.382135827,0.0,0.20000000298023,0.4947096457,0.0386318898,0.7460629921,0.0054133858,0.4927816639,43622.829232,29032,16556.458333,0.0,0.0,52.3600006103515,5.55000019073486,15.6599998474121,40.9799995422363,14.75,7.38000011444091,67.3499984741211,68064.96,11.0900001525878,4.30999994277954,0.0,58000,54000,57400,59300,49600,64900,42900,39900,41000,47600,37500,47200,45200,49400,45900,52500,1,1.0,0.0,110529.0,1144.0,24747,26053,13068.0,7957.0,37937,110800.0,55.0,1010.0,1230.0,20.0,27.0,4,8,2,0
26,335,1,13.0,0.0,0.0,0.0,0.6526,0.6526,550.0,545.0,0.0,21.0,21.0,21.0,0.0,1092.0,1092.0,0.0557,0.006999999999999999,0.0,0.0034,0.0467,0.0,0.0341,0.0,0.0162,0.0525,0.0346,0.0058,0.0,0.0,0.0143,0.0494,0.0,0.0298,0.0075,0.0,0.0237,0.0751,0.0019,0.0,0.0058,0.0,0.0659,0.0419,0.0245,0.0956,0.0,0.0,0.0,0.0,0.0632,0.0763,0.1574,0.0116,16317.0,0.0,0.4227,0.027000000000000003,0.3428,0.0557,0.0048,0.0023,0.0534,0.0288,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14453.0,0.0,0.0,0.0,23508.0,0.0,7608.0,19488.0,0.0,4242.0,6957.0,9723.0,0.5577,0.6627,0.6592,0.4528,0.1332,0.092257001647,0.673458725183,0.1717964824,0.1344221106,0.0926507538,0.1256281407,14297,16850,9336,13835,14000,15000,14023,14945,15000,13000,14100,14798,14325,14250,7122,4512,2610,3068,1959,2095,5308,1814,5123,1999,4008,3114,5350,1772,174.874494330732,6297,29596,22700,7000,3500,0.7440326633,0.7518844221,22.35678392,0.0,0.2199999988079,0.5745917085,0.0524497487,0.7611494975,0.0039258794,0.4734012975,48182.901068,30780,16099.663379,0.0,0.0,77.5199966430664,2.72000002861022,5.6100001335144,16.8400001525878,17.0499992370605,8.76000022888183,85.9899978637695,61867.44,9.63000011444091,4.51000022888183,0.0,55400,48100,55800,54700,49300,62700,42900,38200,42500,44000,39400,47000,42900,48300,42800,47700,1,1.0,0.0,110538.0,1146.0,17732,17875,14703.0,8615.0,36300,105100.0,68.0,990.0,1170.0,19.0,25.0,5,10,2,1
27,417,1,11.0,0.0,0.0,0.0,0.5753,0.5753,515.0,505.0,0.0,19.0,19.0,19.0,0.0,1019.0,1019.0,0.0727,0.0008,0.0,0.0025,0.047,0.0,0.0104,0.0,0.0343,0.0407,0.0136,0.0133,0.0051,0.0,0.0155,0.0784,0.0,0.0322,0.0066,0.0,0.0076,0.0646,0.0044,0.0,0.01,0.0,0.0788,0.0,0.0248,0.1375,0.0,0.0,0.0,0.0,0.0324,0.0985,0.1532,0.015,21732.0,0.0,0.1782,0.0266,0.5353,0.1312,0.0042,0.0018,0.0268,0.0576,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6452.0,0.0,0.0,0.0,16915.0,0.0,6587.0,18467.0,0.0,3735.0,6966.0,9393.0,0.5432,0.5399,0.5476,0.3029,0.1557,0.145764038349,0.570661295737,0.2162250572,0.1385890306,0.0625885945,0.0496129103,12136,15000,8334,11417,11000,15000,11250,12750,11910,12922,12000,12365,12000,12711,8027,4712,3315,3692,2622,1713,5736,2291,6256,1771,4947,3080,6595,1432,155.674624033292,7410,31000,21501,5500,3250,0.4155490132,0.8632646385,22.340420892,0.0,0.23000000417232,0.6211972522,0.0624795551,0.7594591648,0.003598299,0.5324517404,35012.973285,27059,19593.673164,0.0,0.0,58.060001373291,5.07999992370605,6.96000003814697,40.8300018310546,11.4399995803833,5.38000011444091,78.5199966430664,53295.09,16.0699996948242,6.59999990463257,0.0,48500,44700,47200,51000,43800,55500,37200,32400,34600,43100,34600,40900,38700,43400,38900,45600,1,1.0,0.0,110556.0,1147.0,23020,25325,5872.0,10267.0,32311,97300.0,59.0,910.0,1110.0,16.0,22.0,6,12,3,1
