,CIP01BACHL,CIP04BACHL,CIP05BACHL,CIP26BACHL,CIP52BACHL,CIP09BACHL,CIP10BACHL,CIP11BACHL,CIP46BACHL,CIP13BACHL,CIP15BACHL,CIP14BACHL,CIP23BACHL,CIP19BACHL,CIP16BACHL,CIP51BACHL,CIP54BACHL,CIP43BACHL,CIP22BACHL,CIP24BACHL,CIP25BACHL,CIP27BACHL,CIP47BACHL,CIP29BACHL,CIP30BACHL,CIP03BACHL,CIP31BACHL,CIP12BACHL,CIP38BACHL,CIP40BACHL,CIP48BACHL,CIP42BACHL,CIP44BACHL,CIP41BACHL,CIP45BACHL,CIP39BACHL,CIP49BACHL,CIP50BACHL,PCIP01,PCIP04,PCIP05,PCIP26,PCIP52,PCIP09,PCIP10,PCIP11,PCIP46,PCIP13,PCIP15,PCIP14,PCIP23,PCIP19,PCIP16,PCIP51,PCIP54,PCIP43,PCIP22,PCIP24,PCIP25,PCIP27,PCIP47,PCIP29,PCIP30,PCIP03,PCIP31,PCIP12,PCIP38,PCIP40,PCIP48,PCIP42,PCIP44,PCIP41,PCIP45,PCIP39,PCIP49,PCIP50,ADM_RATE,ADM_RATE_ALL,DEBT_MDN,C150_4,C150_4_POOLED,HI_INC_YR6_N,HI_INC_YR8_N,LO_INC_YR6_N,LO_INC_YR8_N,MD_INC_YR6_N,MD_INC_YR8_N,OVERALL_YR6_N,OVERALL_YR8_N,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR8_RT,LO_INC_COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR8_RT,WDRAW_2YR_TRANS_YR4_RT,COMP_4YR_TRANS_YR4_RT,WDRAW_ORIG_YR2_RT,WDRAW_ORIG_YR4_RT,WDRAW_ORIG_YR8_RT,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,COUNT_NWNE_P10,COUNT_WNE_P10,AVGFACSAL,MENONLY,WOMENONLY,INEXPFTE,LOCALE,TUITFTE,PFTFAC,REGION,AGE_ENTRY,FAMINC,MD_FAMINC,MEDIAN_HH_INC,AGEGE24,DEPENDENT,FEMALE,MARRIED,PPTUG_EF,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_MEN,UGDS_NRA,UGDS_WHITE,UGDS_WOMEN
1228,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0238,0.3918,0.0238,0.0,0.1017,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0736,0.0065,0.171,0.0,0.0108,0.0,0.0,0.0,0.0,0.0022,0.0,0.0152,0.0,0.0152,0.0022,0.0,0.0433,0.0,0.0,0.0498,0.0043,0.0,0.0238,0.5553,0.5553,12500.0,0.4762,0.4398,93.0,93.0,156.0,125.0,189.0,187.0,438.0,405.0,0.455752212389,0.465753424658,0.533333333333,0.531380753138,0.5974576271190001,0.567901234568,0.483870967742,0.591397849462,0.34337349397600003,0.455128205128,0.43200000000000005,0.386934673367,0.443786982249,0.50243902439,0.465608465608,0.572192513369,0.055309734512999996,0.057522123894,0.182767624021,0.18584070796500002,0.108641975309,42702.0,30150.0,30150.0,67.0,690.0,5857.0,0.0,0.0,7282.0,32.0,12550.0,1.0,4.0,26.994252874,52342.840517000004,39347.0,58156.66,0.51999998092651,0.4209770115,0.4626436782,0.36781609200000004,0.4817,0.0152,0.1096,0.0921,0.6332,0.0365,0.41700000000000004,0.3668
1229,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0948,0.1552,0.0776,0.0,0.0,0.0,0.1638,0.0,0.0,0.0172,0.0,0.0,0.1121,0.0,0.0517,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.1293,0.0,0.069,0.0086,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0948,0.4052,0.4052,12450.0,0.5324,0.4618,63.0,66.0,65.0,69.0,89.0,85.0,217.0,220.0,0.43192488262900003,0.308755760369,0.39090909090899995,0.35106382978699996,0.49019607843099994,0.521739130435,0.428571428571,0.439393939394,0.26229508196699997,0.23076923076900002,0.260869565217,0.276422764228,0.305084745763,0.48192771084299996,0.280898876404,0.45882352941200005,0.1220657277,0.07042253521099999,0.153846153846,0.21126760563400002,0.12727272727299999,36070.0,26000.0,26000.0,,,4383.0,0.0,0.0,6374.0,42.0,10939.0,0.6,4.0,20.855999999999998,58277.17866699999,45058.0,58015.54,0.050000000745050004,0.9173333333,0.37333333329999996,,0.037000000000000005,0.0211,0.1813,0.1778,0.5915,0.006999999999999999,0.5634,0.4085
1230,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0461,0.2368,0.0395,0.0,0.0,0.0,0.0789,0.0,0.0,0.0132,0.0,0.0,0.1776,0.0329,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0066,0.0,0.1447,0.0,0.0066,0.0066,0.0,0.0658,0.0132,0.0,0.0526,0.0395,0.0,0.0263,0.5748,0.5748,16462.0,0.4214,0.4021,79.0,63.0,74.0,55.0,103.0,83.0,256.0,201.0,0.414728682171,0.36328125,0.40796019900499997,0.4,0.511904761905,0.47435897435900004,0.5063291139239999,0.492063492063,0.323529411765,0.22972972973,0.34545454545500004,0.337748344371,0.33333333333299997,0.428571428571,0.349514563107,0.385542168675,0.096899224806,0.089147286822,0.153256704981,0.143410852713,0.179104477612,42451.0,28260.0,28260.0,43.0,282.0,5171.0,0.0,0.0,5456.0,33.0,9943.0,1.0,4.0,22.985507245999997,60483.722222000004,49304.5,57538.37,0.20000000298023,0.7536231884000001,0.45169082130000004,0.1207729469,0.0983,0.0,0.1133,0.1317,0.5583,0.0367,0.6333,0.4417
1231,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0245,0.0979,0.0332,0.0,0.0184,0.0,0.0402,0.0149,0.0009,0.013999999999999999,0.0,0.0035,0.3514,0.0114,0.0542,0.0149,0.1294,0.0,0.0044,0.0245,0.0,0.0096,0.0,0.0288,0.0017,0.0,0.0044,0.0,0.0288,0.0323,0.0044,0.027999999999999997,0.0,0.0,0.0245,,0.597,12500.0,0.4421,0.4147,345.0,335.0,876.0,663.0,509.0,459.0,1730.0,1457.0,0.44840072420000004,0.417919075145,0.411118737131,0.441571871768,0.435689455388,0.510695187166,0.51884057971,0.498507462687,0.38902439024400004,0.350456621005,0.358974358974,0.387942332896,0.375420875421,0.503239740821,0.465618860511,0.42265795206999995,0.079662039831,0.036813518407,0.29571984435800003,0.263126131563,0.199725463281,18960.0,8312.0,18560.0,299.0,2368.0,7594.0,0.0,0.0,8911.0,12.0,6660.0,0.6022,4.0,24.218281536,49594.31042,36446.0,57541.98,0.33000001311302,0.6186471664000001,0.5912248629,0.1221206581,0.2169,0.0132,0.0638,0.1227,0.3925,0.0386,0.6549,0.6075
1233,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0022,0.0604,0.1727,0.0298,0.0,0.0315,0.0,0.0807,0.0095,0.1209,0.0073,0.0,0.003,0.1749,0.0035,0.0337,0.0,0.0915,0.0,0.0052,0.0,0.0,0.006,0.0,0.0242,0.0,0.0047,0.0125,0.0,0.0475,0.0268,0.0,0.0155,0.0,0.0,0.0358,0.965,0.965,15000.0,0.4703,0.473,615.0,644.0,1116.0,959.0,825.0,854.0,2556.0,2457.0,0.388468468468,0.440532081377,0.45950345950300003,0.47476125511600004,0.49195241427599995,0.465568862275,0.512195121951,0.554347826087,0.327170418006,0.387096774194,0.399374348279,0.394495412844,0.41439688716,0.41714947856299994,0.45939393939400003,0.455503512881,0.07783783783800001,0.047207207207,0.208505833647,0.224144144144,0.13919413919399998,20038.0,8270.0,17452.0,457.0,3204.0,7873.0,0.0,0.0,7629.0,11.0,8655.0,0.9759,4.0,23.595878136,56221.41577100001,43391.0,60078.99,0.33000001311302,0.6677867384,0.5934139785,0.12119175630000001,0.2116,0.0725,0.0604,0.1257,0.46299999999999997,0.0621,0.6033,0.537
1235,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18600000000000003,0.1279,0.0,0.0,0.0,0.0,0.1512,0.0,0.0,0.0581,0.0,0.0,0.0,0.09300000000000001,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628,0.0,0.0,0.0,0.2778,0.2778,8250.0,0.7005,0.6306,38.0,34.0,90.0,95.0,79.0,61.0,207.0,190.0,0.32765957446800004,0.342995169082,0.321052631579,0.35051546391800004,0.348623853211,0.391304347826,0.5,0.470588235294,0.283185840708,0.311111111111,0.231578947368,0.336363636364,0.283950617284,0.35526315789499996,0.303797468354,0.37704918032799994,0.165957446809,0.076595744681,0.200956937799,0.195744680851,0.057894736842,24564.0,11550.0,11550.0,35.0,204.0,4992.0,0.0,0.0,5515.0,43.0,8647.0,0.7778,5.0,19.928774929,46506.823362,39463.0,31403.34,0.05999999865889,0.8945868946,0.5726495725999999,,0.0404,0.0,0.0264,0.0186,0.4643,0.0093,0.9255,0.5357
1236,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0594,0.0,0.0,0.033,0.1386,0.1749,0.0,0.0,0.0,0.1419,0.0,0.0066,0.0462,0.0,0.033,0.0066,0.0231,0.0,0.0,0.0033,0.0,0.0264,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0,0.0462,0.0363,0.0,0.0198,0.1023,0.0,0.0561,0.6676,0.6676,19153.0,0.6211,0.654,102.0,116.0,75.0,84.0,115.0,163.0,292.0,363.0,0.5107033639140001,0.52397260274,0.548209366391,0.526315789474,0.578313253012,0.528925619835,0.56862745098,0.681034482759,0.470588235294,0.453333333333,0.428571428571,0.5196078431369999,0.482456140351,0.520661157025,0.530434782609,0.515337423313,0.033639143731,0.103975535168,0.185983827493,0.183486238532,0.121212121212,39831.0,30198.0,30198.0,64.0,378.0,6576.0,0.0,0.0,9818.0,31.0,14491.0,0.5183,5.0,23.255878285,67719.0,55322.0,61842.48,0.10999999940395,0.7150760719,0.6154910097,0.163208852,0.1924,0.0175,0.0432,0.067,0.4148,0.0533,0.7669,0.5852
1240,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0648,0.1331,0.0753,0.0,0.0175,0.0,0.0298,0.0,0.0088,0.0263,0.0,0.0,0.289,0.013999999999999999,0.027999999999999997,0.0,0.013999999999999999,0.0,0.0088,0.0,0.0,0.0035,0.0123,0.1033,0.0,0.0018,0.0123,0.0,0.0771,0.0,0.0,0.0385,0.0018,0.0,0.0403,0.8584,0.8584,19000.0,0.6733,0.6595,238.0,214.0,179.0,134.0,168.0,189.0,585.0,537.0,0.627483443709,0.62905982906,0.635009310987,0.6295336787560001,0.665745856354,0.641025641026,0.6974789915970001,0.714953271028,0.540145985401,0.569832402235,0.537313432836,0.628140703518,0.5714285714289999,0.6701030927839999,0.595238095238,0.613756613757,0.048013245033,0.105960264901,0.154589371981,0.082781456954,0.057728119181,54872.0,42200.0,42200.0,66.0,677.0,8025.0,0.0,0.0,10917.0,11.0,17793.0,0.4189,5.0,20.672742336,80285.09942,68249.0,65601.28,0.20000000298023,0.8707539354,0.6793703396999999,0.034797017400000005,0.037000000000000005,0.0201,0.0486,0.0398,0.3601,0.0133,0.799,0.6399
1241,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0328,0.0,0.0426,0.0984,0.0852,0.0525,0.0,0.0721,0.0,0.0393,0.0656,0.0,0.059000000000000004,0.0557,0.0197,0.0361,0.0131,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.023,0.0,0.0328,0.0,0.0131,0.0295,0.0,0.059000000000000004,0.0,0.0,0.0787,0.0,0.0,0.0721,0.382,0.382,4563.0,0.6282,0.6444,,,273.0,242.0,,,476.0,394.0,0.58273381295,0.594537815126,0.352791878173,0.68359375,0.378723404255,,,,0.533864541833,0.553113553114,0.33057851239700003,0.490909090909,0.314465408805,,,,0.057553956835,0.028776978417000002,0.180722891566,0.170263788969,0.071065989848,35394.0,39990.0,39990.0,84.0,606.0,8137.0,0.0,0.0,16327.0,32.0,2571.0,0.8466,5.0,19.814201182999998,26326.125444,22742.0,47532.74,0.05999999865889,0.8887573964,0.5585798817000001,0.013017751499999999,0.0025,0.027000000000000003,0.1613,0.1196,0.4252,0.0755,0.5387,0.5748
1244,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0366,0.1518,0.0,0.0,0.0157,0.0,0.0157,0.0052,0.0052,0.0209,0.0,0.0,0.0366,0.0052,0.0,0.0,0.0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419,0.5393,0.0,0.0209,0.0157,0.0,0.0209,0.3855,0.3855,19562.0,0.35,0.3678,38.0,45.0,108.0,75.0,74.0,83.0,220.0,203.0,0.335294117647,0.34545454545500004,0.334975369458,0.375,0.363636363636,0.415094339623,0.39473684210500004,0.4,0.31976744186,0.324074074074,0.32,0.279411764706,0.292682926829,0.32173913043499996,0.351351351351,0.313253012048,0.052941176470999995,0.11176470588199999,0.225433526012,0.226470588235,0.152709359606,32926.0,22100.0,22100.0,25.0,169.0,5476.0,0.0,0.0,7209.0,13.0,11191.0,0.4245,5.0,27.423670669,44944.723842,34373.0,50402.08,0.25999999046325,0.4425385935,0.7409948542,0.2555746141,0.1786,0.0142,0.1318,0.0719,0.2789,0.012,0.6275,0.7211
